model,model_display,tier,K,rho,N,epsilon,test_mse_mean,test_mse_std,test_mse_count,test_mae_mean,test_mae_std,test_mae_count,ar_vpt_mean,ar_vpt_std,ar_vpt_count,ar_vpt_std_mean,ar_vpt_std_std,ar_vpt_std_count,best_val_mse_mean,best_val_mse_std,best_val_mse_count,train_time_s_mean,train_time_s_std,train_time_s_count
lstm,LSTM,3-Implicit,0.97,0.05,8,0.0485,0.553664485613505,0.002645591172912625,3,0.5263679027557373,0.0018313105980304414,3,11.166666666666666,0.883647742787438,3,4.896757466102575,1.0050619270736616,3,0.5474252364500626,0.0011674751246102428,3,2278.8056152661643,159.1504674744327,3
lstm,LSTM,3-Implicit,0.97,0.05,16,0.0485,0.6773143609364828,0.0019202774859176,3,0.6146997014681498,0.001423591279424284,3,13.516666666666666,0.6658328118479399,3,5.091591285079223,0.7712310150389186,3,0.6756953181973566,0.0018879376650129682,3,1847.7680342197418,205.58328569380654,3
lstm,LSTM,3-Implicit,0.97,0.05,32,0.0485,0.8117504715919495,0.002260325494700047,3,0.7106422583262125,0.0012279633715735398,3,9.049999999999999,0.4821825380496477,3,4.554628384041073,0.609746197143628,3,0.8041068477295593,0.0009179628353352258,3,2001.1938681602478,228.62309048613793,3
lstm,LSTM,3-Implicit,0.97,0.075,8,0.07275,0.5795285304387411,0.0033273510881735367,3,0.5450842181841532,0.0019797081855420407,3,10.116666666666667,0.5033222956847165,3,4.346117385893279,0.5640438830926741,3,0.5758902403917106,0.003964267979310052,3,2264.8764684995017,193.27982926812967,3
lstm,LSTM,3-Implicit,0.97,0.075,16,0.07275,0.7001705169677734,0.0011293287798678944,3,0.6309611797332764,0.0008374632018091451,3,11.016666666666666,0.8808140174482546,3,3.6916833674630425,0.32551631540538767,3,0.7142234166889443,0.0015156707043307899,3,1894.966248035431,205.7056508125077,3
lstm,LSTM,3-Implicit,0.97,0.075,32,0.07275,0.8273639678955078,0.0010737111274537715,3,0.7216203014055887,0.0006935233950456896,3,10.133333333333333,0.707695791518738,3,3.9903154814601876,0.19640147053606796,3,0.8332139338006695,0.0016111417445448862,3,1903.9023084640503,107.38459764322006,3
lstm,LSTM,3-Implicit,0.97,0.1,8,0.097,0.6058385769526163,0.0016027255242752753,3,0.561944822470347,0.0015595707218942526,3,9.35,0.39051248379533204,3,4.241515654581385,0.7765741612438258,3,0.596014026810559,0.00110094014707795,3,2242.180557568868,83.48209364882109,3
lstm,LSTM,3-Implicit,0.97,0.1,16,0.097,0.7249606053034464,0.0018017358949965624,3,0.6492946942647299,0.0012314209652132967,3,10.15,0.4500000000000004,3,3.3590843907545676,0.2521469485905528,3,0.7210679099210132,0.0015147867467219982,3,1851.3718209266663,60.17865470389376,3
lstm,LSTM,3-Implicit,0.97,0.1,32,0.097,0.8422560095787048,0.0012019584436870898,3,0.7323959867159525,0.0007124460794527762,3,8.35,0.6999999999999995,3,4.452962227575342,0.5982817895280373,3,0.8424680110671137,0.0018327729857099376,3,2022.1269833246868,234.25228758643703,3
lstm,LSTM,3-Implicit,0.97,0.15,8,0.1455,0.6575000484784445,0.0002608032364734436,3,0.5982505083084106,0.00031191756425670846,3,7.883333333333333,0.40104031385053235,3,3.4043528320567304,0.09655409002719237,3,0.6586118933494415,0.000416947503866438,3,2158.9649063746133,33.313408006539746,3
lstm,LSTM,3-Implicit,0.97,0.15,16,0.1455,0.7669154206911722,0.0016259895961609604,3,0.6817245880762736,0.0008053341914498049,3,7.3999999999999995,0.30413812651491084,3,3.429885530422314,0.14604065290001284,3,0.771700670530555,0.001305095711248216,3,1848.9631521701813,102.18065567629019,3
lstm,LSTM,3-Implicit,0.97,0.15,32,0.1455,0.8636553684870402,0.0016312282734469426,3,0.75251837571462,0.0008667288133423724,3,7.216666666666666,0.2929732638541153,3,3.7613134612634576,0.7399537615131487,3,0.8642495699931493,0.0020530867219626272,3,1980.2857378323872,288.8126929229505,3
lstm,LSTM,3-Implicit,0.97,0.2,8,0.194,0.7057631810506185,0.0015217561718546277,3,0.6345949570337931,0.0016419436729710746,3,7.266666666666667,0.4252450274057693,3,3.6359078340689606,0.18100092053341302,3,0.7041450264066444,0.0017474467987478536,3,2224.994212547938,104.0227674801912,3
lstm,LSTM,3-Implicit,0.97,0.2,16,0.194,0.8040280342102051,0.003413982451977394,3,0.7110344966252645,0.0023836362744396548,3,7.233333333333333,0.3013856886670852,3,3.4986397736343764,0.12953610120503645,3,0.8071128273766646,0.003280292867687856,3,1819.8938730557759,84.57325346686503,3
lstm,LSTM,3-Implicit,0.97,0.2,32,0.194,0.8758253256479899,0.00024513531997868537,3,0.7661171952883402,0.00022288252412120324,3,6.133333333333333,0.43108390521258494,3,3.8472782827585497,0.18754925358860125,3,0.8799351414526191,0.00021558245731091114,3,1827.1370117664337,10.285326943074168,3
lstm,LSTM,3-Implicit,0.97,0.3,8,0.291,0.7738707860310873,0.0016308749431821305,3,0.6890173355738322,0.0008502609938125589,3,4.683333333333334,0.2020725942163692,3,2.245071336882001,0.47247437863475483,3,0.779300344765922,0.0016996946363244108,3,2519.846763531367,230.31125128305763,3
lstm,LSTM,3-Implicit,0.97,0.3,16,0.291,0.8592672745386759,0.002916040753437178,3,0.7552335858345032,0.00202755539990808,3,4.866666666666667,0.5575242894559244,3,2.0666307529572747,0.07782028268304945,3,0.8579315310842476,0.002838468486336462,3,1752.5772125720978,19.258247092680154,3
lstm,LSTM,3-Implicit,0.97,0.3,32,0.291,0.9044403036435446,0.0006393377086930307,3,0.791054348150889,0.0004349064754381946,3,6.2,0.5894913061275802,3,3.2105115386614185,0.28534801590835673,3,0.9048444163159695,0.0006018822213857281,3,1801.9075796604156,28.33781970616223,3
lstm,LSTM,3-Implicit,0.97,0.4,8,0.388,0.8257759213447571,0.0009363500245073605,3,0.7308024962743124,0.0007047745582147406,3,4.833333333333333,0.378593889720018,3,2.9669336158738755,0.4593009672277596,3,0.823432402477827,0.0009323975710590672,3,2326.96719121933,12.279024461307865,3
lstm,LSTM,3-Implicit,0.97,0.4,16,0.388,0.8923461238543192,0.0011986555481756178,3,0.7820850809415182,0.0009342097188377676,3,5.466666666666666,0.33291640592397015,3,3.4938307381932745,0.04711856623197045,3,0.8925123658336006,0.00117065149429577,3,1945.0291567643483,230.01324390135792,3
lstm,LSTM,3-Implicit,0.97,0.4,32,0.388,0.9251387516657511,0.00037719896245425055,3,0.8085099856058756,0.000248711844461568,3,4.45,0.15000000000000013,3,2.7906493481814203,0.7191413791751374,3,0.9257499580180027,0.00043158631804555465,3,1930.9526637395222,201.2564030928011,3
lstm,LSTM,3-Implicit,0.97,0.5,8,0.485,0.8675560156504313,0.0014124697536079518,3,0.7630428671836853,0.0012300853498793092,3,4.866666666666666,0.07637626158259772,3,2.876490644671596,0.23707036228760614,3,0.8635933457109392,0.0013043750243262198,3,2300.4750696818032,221.1989269080474,3
lstm,LSTM,3-Implicit,0.97,0.5,16,0.485,0.918581485748291,0.0008150927392826865,3,0.8023901979128519,0.0006373562718748025,3,4.766666666666667,0.5859465277082315,3,3.0482554384088285,0.4870402173501693,3,0.920239704974256,0.0008204368330066873,3,1839.6669085025787,74.17966509072737,3
lstm,LSTM,3-Implicit,0.97,0.5,32,0.485,0.9410907626152039,0.0013040423349114471,3,0.8213683168093363,0.0008804527220583487,3,4.966666666666667,0.05773502691896237,3,2.0156496496819574,0.027105988369804348,3,0.9422550266919106,0.001282326166919233,3,1903.6497019926708,138.57086608088372,3
lstm,LSTM,3-Implicit,2.0,0.05,8,0.1,0.7180747985839844,0.0009978198994274622,3,0.6536544362703959,0.0006879655175637584,3,7.733333333333333,0.2254624876411446,3,3.267723937827602,0.15959448368508233,3,0.7235849842416123,0.0010483289461457258,3,2469.36865901947,81.79847127979164,3
lstm,LSTM,3-Implicit,2.0,0.05,16,0.1,0.8254379034042358,0.002474603664696732,3,0.7352268894513448,0.0013699871408602163,3,5.766666666666667,0.16072751268321542,3,2.3529306485518995,0.29677608505016795,3,0.8264544923046735,0.0021772494875638947,3,1901.3701735337575,108.11569256464998,3
lstm,LSTM,3-Implicit,2.0,0.05,32,0.1,0.8849490682284037,0.0001548450473563524,3,0.7787663737932841,0.00015883160880910056,3,6.0,0.09999999999999964,3,2.7607582787767,0.32759821313442383,3,0.881832616710668,0.00011382554406040617,3,1806.532841682434,3.226014585737888,3
lstm,LSTM,3-Implicit,2.0,0.075,8,0.15,0.7446690797805786,0.0017436928264235538,3,0.6710157791773478,0.0013296083371597013,3,6.533333333333334,0.05773502691896237,3,2.9648680950164397,0.2904062133122941,3,0.7418523178191938,0.0015130396509677093,3,2149.0764605204263,31.920140135256187,3
lstm,LSTM,3-Implicit,2.0,0.075,16,0.15,0.8396627306938171,0.0031440211600502386,3,0.7452513774236044,0.002255111042716392,3,5.1499999999999995,0.09999999999999987,3,3.4664308964779322,0.23882056007554345,3,0.8405714750298664,0.0030404429577688885,3,1971.0357202688854,253.3648611178387,3
lstm,LSTM,3-Implicit,2.0,0.075,32,0.15,0.8969886700312296,8.023007335724382e-05,3,0.7867568333943685,0.00018033072114100436,3,6.2,0.27838821814150116,3,3.7228240794971406,0.15287677938261549,3,0.8986047628211034,0.00013765345184555785,3,1863.7912699381511,99.66618295107321,3
lstm,LSTM,3-Implicit,2.0,0.1,8,0.2,0.7775297164916992,0.0016557059645993305,3,0.6938939889272054,0.0016769919248717173,3,5.033333333333333,0.36170890690351193,3,2.6096298401607556,0.04741461814484712,3,0.7795068598994169,0.0016626468199632818,3,2291.6696287790933,304.6807865596701,3
lstm,LSTM,3-Implicit,2.0,0.1,16,0.2,0.8604524731636047,0.00061679706346391,3,0.7600363294283549,0.0003892259079189151,3,5.033333333333333,0.275378527364305,3,2.951765084242888,0.055895716891947785,3,0.8632815979340102,0.0006741994542269515,3,1778.4747645060222,72.6087039810478,3
lstm,LSTM,3-Implicit,2.0,0.1,32,0.2,0.9116047819455465,0.0004397238587832968,3,0.7970762054125468,0.0002655126841310079,3,4.766666666666667,0.23629078131263068,3,2.7356090502753614,0.19278144640318198,3,0.9110804063623053,0.0004573677446705497,3,1877.2867913246155,147.78008295370682,3
lstm,LSTM,3-Implicit,2.0,0.15,8,0.3,0.8291781743367513,0.0038209337804525115,3,0.7324032584826151,0.002793601833121357,3,4.833333333333333,0.10408329997330644,3,2.50001523440889,0.1496186538677381,3,0.8301383408258246,0.003927694756388226,3,2315.51017276446,245.31395672181213,3
lstm,LSTM,3-Implicit,2.0,0.15,16,0.3,0.8923843105634054,0.002086979624565568,3,0.7833040356636047,0.0015918461565227976,3,4.533333333333334,0.5392896562454479,3,2.696966994852199,0.26842791027918367,3,0.8952944107556023,0.002029269318800222,3,1870.1643437544506,135.23451789745624,3
lstm,LSTM,3-Implicit,2.0,0.15,32,0.3,0.9345853726069132,0.0009136915298154683,3,0.8140688141187032,0.0006667681049587178,3,3.733333333333333,0.10408329997330666,3,2.145943347195026,0.1577679496732853,3,0.9349387956249874,0.0009225601731365721,3,1915.3480231761932,239.78322543106245,3
lstm,LSTM,3-Implicit,2.0,0.2,8,0.4,0.8682197531064352,0.0013333612983189877,3,0.7632595101992289,0.0009100242637724685,3,4.033333333333334,0.5795112883571238,3,1.6801449586827237,0.35800750930607916,3,0.8669098491199237,0.0013044419712505285,3,2338.5150612195334,69.32694039218009,3
lstm,LSTM,3-Implicit,2.0,0.2,16,0.4,0.9140211741129557,0.0002551739955541372,3,0.7991355061531067,0.00015779909539415075,3,4.183333333333334,0.20816659994661316,3,1.756062445707526,0.07494684892344185,3,0.9134610228943751,0.00023714160881100886,3,1913.944908618927,285.5569293756892,3
lstm,LSTM,3-Implicit,2.0,0.2,32,0.4,0.9498860637346903,0.0011716097760250078,3,0.8257213632265726,0.0007761110160956366,3,3.5833333333333335,0.05773502691896269,3,2.318737094641566,0.21549345442445103,3,0.9496680546644812,0.0011698977308069874,3,2070.628868897756,260.8744488080416,3
lstm,LSTM,3-Implicit,2.0,0.3,8,0.6,0.9104696909586588,0.000956605352813401,3,0.7961604197820028,0.0006900435011479039,3,3.283333333333333,0.2362907813126302,3,1.788122258184165,0.32043436875520126,3,0.9108471442452228,0.001032315344832143,3,2181.0235031445823,50.72815402194143,3
lstm,LSTM,3-Implicit,2.0,0.3,16,0.6,0.9458945592244467,4.312960684504238e-05,3,0.8236353000005087,6.333661277945275e-05,3,2.966666666666667,0.1527525231651949,3,1.847254013229356,0.0804917133129609,3,0.9457349190821643,5.7431585405379824e-05,3,1956.9696048100789,200.360461319943,3
lstm,LSTM,3-Implicit,2.0,0.3,32,0.6,0.9670655528704325,0.00046626632516313775,3,0.839495062828064,0.00030475949299019,3,3.0666666666666664,0.1607275126832159,3,2.3261071920766914,0.036578633840472365,3,0.9664869186339905,0.00046585795694935143,3,2007.1636582215626,109.68366641319264,3
lstm,LSTM,3-Implicit,2.0,0.4,8,0.8,0.9366266131401062,0.000593447215415821,3,0.8166306416193644,0.0003809320225926231,3,1.6833333333333333,0.3547299442298794,3,1.2504185535337773,0.23114965167125862,3,0.9363106205419172,0.0005655929868840631,3,2206.89232079188,57.49750119787987,3
lstm,LSTM,3-Implicit,2.0,0.4,16,0.8,0.9648311734199524,0.00010819993258467485,3,0.8383339643478394,0.0001272269624740785,3,2.8000000000000003,0.17320508075688767,3,2.0094405824970525,0.05676986983301931,3,0.9644108779626519,0.000132539131238478,3,1857.0037935574849,84.08670050005637,3
lstm,LSTM,3-Implicit,2.0,0.4,32,0.8,0.9807544946670532,0.0001064235048763854,3,0.8501259088516235,6.122987042958328e-05,3,1.5666666666666667,0.12583057392117916,3,1.1696905206508572,0.015366484610667757,3,0.9814081190139935,0.00013565709196758247,3,1985.3058919111888,197.72448121395513,3
lstm,LSTM,3-Implicit,2.0,0.5,8,1.0,0.952386756738027,0.00020090702288449585,3,0.8289547761281332,0.00017059534850722257,3,1.7333333333333334,0.20207259421636894,3,1.206682132843736,0.13556306802937773,3,0.952474418682861,0.0002151862418942607,3,2286.9565238157907,81.74610724605405,3
lstm,LSTM,3-Implicit,2.0,0.5,16,1.0,0.9812476634979248,0.00121068494784565,3,0.8504134813944498,0.0008334278092145872,3,1.9333333333333333,0.16072751268321586,3,2.2826342435889213,0.5018678760319792,3,0.9812469006989035,0.0012057011681379003,3,1933.2380611101787,165.34580617166924,3
lstm,LSTM,3-Implicit,2.0,0.5,32,1.0,0.9917874137560526,0.000270631772390642,3,0.8582799832026163,0.0002241851792508197,3,1.5833333333333333,0.028867513459481346,3,1.8632921018629336,0.07722573860325696,3,0.9921383507930157,0.00027037182619865104,3,1973.2046529452007,195.6348044487422,3
lstm,LSTM,3-Implicit,6.5,0.05,8,0.325,0.968502422173818,0.0004233977934240841,3,0.8408138751983643,0.00014956832839911946,3,1.8666666666666665,0.2516611478423583,3,1.547579580842551,0.13227305635990408,3,0.9662907366458832,0.0003802920010812496,3,2193.1163386503854,58.10605439543087,3
lstm,LSTM,3-Implicit,6.5,0.05,16,0.325,0.9775229891141256,0.00030133780198549125,3,0.8487524390220642,0.00017871236896950778,3,2.4499999999999997,0.08660254037844366,3,2.2058484300068213,0.339262517462013,3,0.9775048514837863,0.00029843525114128545,3,1979.8702181180317,119.04232215881844,3
lstm,LSTM,3-Implicit,6.5,0.05,32,0.325,0.9992432792981466,1.607937714897674e-05,3,0.8650854031244913,1.2562919115605178e-05,3,0.8833333333333334,0.18929694486000914,3,0.8579589211360036,0.12087073452543153,3,0.9997642791696016,7.320998211421894e-06,3,505.457955121994,79.2401872780724,3
lstm,LSTM,3-Implicit,6.5,0.075,8,0.4875,0.9795521299044291,0.0010125271384034378,3,0.8490026195844015,0.0008165589652837133,3,1.5666666666666667,0.25166114784235827,3,1.3736197688688705,0.4180348022102297,3,0.9802238664408142,0.0010784664427799895,3,2034.9952749411266,205.84022769415498,3
lstm,LSTM,3-Implicit,6.5,0.075,16,0.4875,0.9896578192710876,0.002858052052953983,3,0.8566823800404867,0.0019911323517431377,3,1.05,0.050000000000000044,3,0.8555583471942322,0.1441522522176134,3,0.9896033699419875,0.002855564326467331,3,1785.6748825709026,108.5875724920044,3
lstm,LSTM,3-Implicit,6.5,0.075,32,0.4875,1.0005693435668945,2.5981062314156734e-06,3,0.8660204410552979,6.931994561945881e-05,3,0.9499999999999998,0.0,3,1.1016816848834319,0.026385560229121117,3,0.9990112653155884,6.0304954750918284e-06,3,524.8713536262512,54.36051314650906,3
lstm,LSTM,3-Implicit,6.5,0.1,8,0.65,0.9873561263084412,0.00020046380129097835,3,0.8544132510821024,0.00021671855679981016,3,1.7333333333333334,0.3055050463303894,3,2.1122321586900146,0.4557553748378417,3,0.9869684602618106,0.00020560326937644447,3,1509.802703221639,164.67432126268525,3
lstm,LSTM,3-Implicit,6.5,0.1,16,0.65,0.9988888104756674,1.0500121324648872e-05,3,0.8646561106046041,5.388913696915835e-05,3,1.0,0.18027756377319942,3,1.301876008176272,0.1586766807143504,3,1.0000103572600245,8.821963417319559e-06,3,565.3987305959066,70.92449669227915,3
lstm,LSTM,3-Implicit,6.5,0.1,32,0.65,0.9998632868131002,1.232481278920881e-05,3,0.8657785852750143,1.1808992402332615e-05,3,0.8166666666666668,0.02886751345948121,3,0.9214646563440511,0.010214238254009328,3,1.0004809297187727,2.0623922556431065e-05,3,453.48414341608685,30.1112468356544,3
lstm,LSTM,3-Implicit,6.5,0.15,8,0.975,0.9988498290379842,1.2712614867650628e-05,3,0.8649039069811503,7.117868620105297e-05,3,1.4666666666666668,0.1040832999733065,3,2.389194092691484,0.011286326779487259,3,0.9983507680848467,1.1549519488706445e-05,3,603.4753564198812,40.514056783460795,3
lstm,LSTM,3-Implicit,6.5,0.15,16,0.975,0.9991348187128702,9.366909909326015e-06,3,0.8651833534240723,3.6620688234383775e-05,3,0.7333333333333334,0.028867513459481298,3,0.8131124542561219,0.02778857859587955,3,0.999902651400988,1.3175143106436386e-05,3,480.18380856513977,45.65461511164023,3
lstm,LSTM,3-Implicit,6.5,0.15,32,0.975,0.9992879033088684,6.630062318545626e-06,3,0.8654850721359253,3.842535367318678e-06,3,1.2666666666666666,0.02886751345948133,3,1.4702079320610677,0.01526285546935827,3,1.0004733696336785,7.696507069586542e-06,3,463.5280143419902,48.65961689402474,3
lstm,LSTM,3-Implicit,6.5,0.2,8,1.3,0.9997341632843018,2.866902865747527e-05,3,0.8657971223195394,2.2747535665254718e-05,3,1.2333333333333334,0.057735026918962644,3,1.2802446803293703,0.08037622616496594,3,0.9985634308307572,1.669974564221057e-05,3,541.6044459342957,22.784736792456954,3
lstm,LSTM,3-Implicit,6.5,0.2,16,1.3,0.9998701413472494,1.8608235352706235e-05,3,0.8658217390378317,2.3268445114198875e-05,3,0.9,0.08660254037844387,3,1.4067587519098215,0.09510373750637349,3,0.9998934196776617,9.528728807700917e-06,3,424.9384636084239,62.30977959179773,3
lstm,LSTM,3-Implicit,6.5,0.2,32,1.3,1.0000536839167278,1.0633931912524393e-05,3,0.8659773071606954,3.429382818340124e-06,3,1.0,0.0,3,0.9486832980505137,0.0,3,1.0004892555485656,9.337012777742845e-06,3,434.4827884038289,53.21169869507484,3
lstm,LSTM,3-Implicit,6.5,0.3,8,1.95,0.9992539286613464,7.141621494650917e-06,3,0.8654599984486898,1.1532125362424197e-06,3,0.9666666666666667,0.12583057392117922,3,1.529200225281371,0.1575436653728276,3,1.0010075576219488,1.0451534506202979e-05,3,537.307205915451,45.74642702739507,3
lstm,LSTM,3-Implicit,6.5,0.3,16,1.95,1.0009045203526814,1.2567584344476137e-05,3,0.8664745092391968,4.129530924722856e-06,3,0.8000000000000002,0.0,3,1.1224972160321824,0.0,3,1.0004046484383098,6.759409181180201e-06,3,404.96575085322064,33.255118389036895,3
lstm,LSTM,3-Implicit,6.5,0.3,32,1.95,1.0001284281412761,7.810104057543516e-06,3,0.8660401900609335,2.018066925002472e-06,3,0.9,0.0,3,1.5459624833740306,0.0,3,1.0001502481993296,9.726664229243298e-06,3,398.6551520029704,15.133603000090606,3
lstm,LSTM,3-Implicit,6.5,0.4,8,2.6,1.0006437301635742,2.7164289629711727e-05,3,0.8664821187655131,5.965330204156929e-06,3,1.3,0.050000000000000044,3,1.5941805937525222,0.019553816872527028,3,0.9990604634484402,3.146544392897979e-05,3,555.7437644004822,98.21914721505539,3
lstm,LSTM,3-Implicit,6.5,0.4,16,2.6,1.0012041727701824,1.2474517869794807e-05,3,0.8665360609690348,2.26366900465837e-06,3,0.85,0.0,3,1.3143439428094916,0.0,3,1.000512336052329,1.804230215756549e-05,3,418.3326137860616,64.88823546366133,3
lstm,LSTM,3-Implicit,6.5,0.4,32,2.6,1.0009441773096721,1.7825808491699973e-05,3,0.8664375344912211,3.8776627659800685e-06,3,1.6499999999999997,0.0,3,1.796524422322168,0.0,3,1.00057763949195,1.708212777785654e-05,3,412.5268927415212,33.349695195970384,3
lstm,LSTM,3-Implicit,6.5,0.5,8,3.25,1.0009060700734456,1.4250538615470986e-05,3,0.8664179046948751,5.061249832021508e-06,3,0.7833333333333333,0.028867513459481322,3,1.1407018312744297,0.0441474596182427,3,1.0001649982897802,1.3598223634812087e-05,3,544.5316683451334,63.085103899072806,3
lstm,LSTM,3-Implicit,6.5,0.5,16,3.25,0.9999980131785074,2.0716394392773112e-05,3,0.8659428358078003,5.442331663924919e-06,3,1.3,0.08660254037844378,3,1.703722028693245,0.059134367486770104,3,1.0003228076980835,2.4721805542482012e-05,3,356.0367206732432,38.9517549815257,3
lstm,LSTM,3-Implicit,6.5,0.5,32,3.25,1.000232219696045,5.755475857054381e-06,3,0.8661320209503174,2.2649765014648438e-06,3,1.25,0.0,3,1.2196310917650468,0.0,3,0.9999469472530752,1.1108384005001363e-05,3,314.3459782600403,9.177683087681315,3
nbeats,N-BEATS,1-Local,0.5,0.05,8,0.025,0.25301481286684674,0.001685242981593939,3,0.2358588476975759,0.0017438445087591642,3,19.983333333333334,2.0349037651282997,3,10.114401138495873,2.726184956012713,3,0.26202839861440236,0.0015982745645485433,3,4936.5330162843065,55.89969733549437,3
nbeats,N-BEATS,1-Local,0.5,0.05,16,0.025,0.2409342328707377,0.0007651103685837131,3,0.22498487929503122,0.0017795581431930179,3,24.083333333333332,1.2065791865158852,3,11.38647470347896,2.4861698937422925,3,0.2593930912213653,0.0007567381963162984,3,4397.477014700572,53.569442397799136,3
nbeats,N-BEATS,1-Local,0.5,0.05,32,0.025,0.23000756899515787,0.0005064252697544703,3,0.21719140311082205,0.0014607080809775357,3,30.833333333333332,3.5264476932648985,3,10.952687724994641,2.920692965398378,3,0.24637272116998402,0.0006189175343291552,3,4426.143306016922,51.67763521407074,3
nbeats,N-BEATS,1-Local,0.5,0.075,8,0.0375,0.33494143684705097,0.0019458840638661979,3,0.29528090357780457,0.001766941878589618,3,18.316666666666666,0.9451631252505227,3,10.055851367248666,1.5971943900805274,3,0.290324507514933,0.001604613806652437,3,5130.378249088923,216.20479083478486,3
nbeats,N-BEATS,1-Local,0.5,0.075,16,0.0375,0.290399432182312,0.0015146078651789652,3,0.2640315294265747,0.0018225417971600587,3,19.666666666666668,0.6370504951205456,3,10.399124088785248,1.569976840297202,3,0.31959993080017046,0.0014510766270860527,3,4419.202931483586,78.89833592984817,3
nbeats,N-BEATS,1-Local,0.5,0.075,32,0.0375,0.28587252895037335,0.0007347931734540312,3,0.2597907483577728,0.0009431347207042018,3,26.916666666666668,1.305118130030125,3,10.895565450701165,2.2116125936136917,3,0.2962176384460933,0.0009783168015783845,3,4594.17210149765,233.2770452801082,3
nbeats,N-BEATS,1-Local,0.5,0.1,8,0.05,0.3605908155441284,0.001290687205095932,3,0.31800615787506104,0.0013413027640004156,3,18.900000000000002,3.5857356288494,3,12.073391805039583,3.818025076267131,3,0.38797857113166995,0.0015001374061398183,3,4937.149318536122,29.778371662120822,3
nbeats,N-BEATS,1-Local,0.5,0.1,16,0.05,0.34207265575726825,0.0011986868856143401,3,0.30591924985249835,0.0009491734561240659,3,19.566666666666666,1.3363507523600748,3,7.470620616032016,0.8469010668172071,3,0.3399045730785968,0.0010635041794811388,3,4319.766428947449,30.068991286407748,3
nbeats,N-BEATS,1-Local,0.5,0.1,32,0.05,0.34679057200749713,0.0012578023489458554,3,0.3063420156637828,0.001100631198318854,3,24.0,1.1947803145348528,3,11.985634844149368,2.4575060679617535,3,0.33572362460453653,0.0013345789692559352,3,4491.710064808528,60.51303157078841,3
nbeats,N-BEATS,1-Local,0.5,0.15,8,0.075,0.42965638637542725,0.0011948614575154086,3,0.38029486934343976,0.0007705298972940717,3,11.1,0.6500000000000004,3,6.259176717795239,0.5445734322522597,3,0.4234333334186056,0.001462279214289345,3,5159.727853298187,136.93033145385579,3
nbeats,N-BEATS,1-Local,0.5,0.15,16,0.075,0.4492873748143514,0.0011997499400559447,3,0.38586875796318054,0.0007616974309583551,3,14.799999999999999,0.3774917217635377,3,5.773432158456859,1.0481992499254489,3,0.4401798487348669,0.001264925701074753,3,4506.527589877446,130.8298316741379,3
nbeats,N-BEATS,1-Local,0.5,0.15,32,0.075,0.4342594047387441,0.0011334454976598075,3,0.37590455015500385,0.0010869744644909165,3,26.849999999999998,0.8544003745317535,3,23.469262680174083,2.738943933979318,3,0.4329118809504007,0.001236481936350788,3,4439.656172672908,67.00437118075786,3
nbeats,N-BEATS,1-Local,0.5,0.2,8,0.1,0.5206150809923807,0.0008877951778338266,3,0.44711678226788837,0.00026808225394951224,3,11.516666666666666,0.8020806277010637,3,8.17811689558554,2.8825086406128104,3,0.5207283611563968,0.0007042110722571694,3,4992.395300547282,20.87014751471969,3
nbeats,N-BEATS,1-Local,0.5,0.2,16,0.1,0.500589112440745,0.0004069955390773426,3,0.43269185225168866,0.0003389333815649621,3,13.016666666666666,1.6441816606851363,3,9.69549210078889,4.670909909783141,3,0.5064749687797062,0.00039334054722866575,3,4314.309161901474,57.71885848191053,3
nbeats,N-BEATS,1-Local,0.5,0.2,32,0.1,0.4935511847337087,0.0005112160135276705,3,0.4273414413134257,0.00040194796725999047,3,18.333333333333332,1.0066445913694342,3,7.483376458238756,1.420779777592906,3,0.48320872046653046,0.0005768159572580406,3,4305.131111303966,64.51439212660105,3
nbeats,N-BEATS,1-Local,0.5,0.3,8,0.15,0.629982074101766,0.0005541499516182512,3,0.5330545504887899,0.0003902464821512473,3,9.733333333333333,1.576652572170969,3,6.699002968014423,1.0210479184646117,3,0.5852930213210118,0.0005664617506254537,3,5091.487950166066,22.51480923330334,3
nbeats,N-BEATS,1-Local,0.5,0.3,16,0.15,0.6124878525733948,4.068024647534358e-05,3,0.5222241878509521,8.31352115628102e-05,3,13.116666666666667,0.45368858629387326,3,4.999308575994536,0.330334138382998,3,0.5825305352804148,7.932796891847577e-05,3,4504.645141839981,123.6810465833737,3
nbeats,N-BEATS,1-Local,0.5,0.3,32,0.15,0.5907771388689677,0.000489242495867987,3,0.5103078683217367,0.00018782309136800652,3,13.483333333333334,0.20207259421636856,3,6.725029740670742,0.3077539287174151,3,0.6088078095996327,0.00045054482140309825,3,4421.23550883929,192.40000483457655,3
nbeats,N-BEATS,1-Local,0.5,0.4,8,0.2,0.6718895236651102,0.0003475835920816804,3,0.5799771944681803,0.00031433102854114275,3,8.85,0.21794494717703322,3,8.651157673001507,0.28276558365668897,3,0.6956233206643382,0.0004282177982846753,3,5144.501489718755,249.81175046060446,3
nbeats,N-BEATS,1-Local,0.5,0.4,16,0.2,0.6836725870768229,0.0002538578568261571,3,0.5852248668670654,0.00042629669891226595,3,10.25,0.22912878474779175,3,6.844062482495161,0.7854699889577358,3,0.6740840886688213,0.00019705824754475052,3,4352.989726146062,131.85655486338223,3
